Timestamp,Voltage_V,Current_A,Power_W,Power_Factor,Season,Time_of_Day,Delta_I,Anomaly_Duration_min,Label
2024-03-25 17:30:00,217.67,1.38,232.988,0.7477,Spring,Afternoon,2.021,0,Normal
2024-03-25 18:00:00,219.103,1.209,158.638,0.8099,Spring,Evening,0.169,0,Normal
2024-03-25 18:30:00,219.227,0.874,123.133,0.8153,Spring,Evening,2.096,0,Normal
2024-03-25 19:00:00,224.666,1.166,247.911,0.8662,Spring,Evening,0.339,0,Normal
2024-03-25 19:30:00,232.146,1.413,249.486,0.8687,Spring,Evening,0.341,0,Normal
2024-03-25 20:00:00,195.713,0.851,106.945,0.9287,Spring,Evening,0.752,0,Normal
2024-03-25 20:30:00,225.99,4.083,1024.783,0.8439,Spring,Evening,0.237,0,Normal
2024-03-25 21:00:00,225.385,3.967,910.363,0.8461,Spring,Evening,0.042,67,Normal
2024-03-25 21:30:00,232.999,0.083,12.889,0.7398,Spring,Evening,0.359,0,Normal
2024-03-25 22:00:00,227.506,1.728,388.703,0.8016,Spring,Night,0.35,0,Normal
2024-03-25 22:30:00,206.434,0.81,93.696,0.8358,Spring,Night,0.233,0,Normal
2024-03-25 23:00:00,209.822,0.049,9.431,0.7369,Spring,Night,1.531,23,Abnormal
2024-03-25 23:30:00,235.007,0.58,140.867,1.0,Spring,Night,0.09,0,Normal
2024-03-26 00:00:00,214.256,1.415,312.896,0.9069,Spring,Night,0.064,0,Normal
2024-03-26 00:30:00,222.086,3.002,622.939,0.9569,Spring,Night,0.166,0,Normal
2024-03-26 01:00:00,229.901,2.156,278.713,0.9192,Spring,Night,0.363,0,Normal
2024-03-26 01:30:00,229.317,1.56,307.058,0.8098,Spring,Night,0.4,22,Normal
2024-03-26 02:00:00,229.509,3.752,843.507,0.9155,Spring,Night,0.321,0,Normal
2024-03-26 02:30:00,214.471,2.222,468.53,0.9116,Spring,Night,0.229,0,Normal
2024-03-26 03:00:00,225.121,2.85,423.067,0.8052,Spring,Night,1.507,33,Abnormal
2024-03-26 03:30:00,216.56,0.272,55.881,0.8577,Spring,Night,0.843,0,Normal
2024-03-26 04:00:00,214.204,0.048,10.217,0.8712,Spring,Night,0.223,0,Normal
2024-03-26 04:30:00,253.856,1.032,215.419,0.8882,Spring,Night,0.139,0,Normal
2024-03-26 05:00:00,228.611,3.001,436.627,0.6938,Spring,Night,0.193,0,Normal
2024-03-26 05:30:00,244.122,2.604,616.415,0.8678,Spring,Night,0.272,0,Normal
2024-03-26 06:00:00,214.108,0.358,82.73,0.9174,Spring,Morning,1.452,11,Normal
2024-03-26 06:30:00,192.833,2.994,373.234,0.8587,Spring,Morning,0.037,0,Normal
2024-03-26 07:00:00,217.544,1.548,269.208,0.8249,Spring,Morning,0.182,0,Normal
2024-03-26 07:30:00,210.001,3.313,693.337,0.8428,Spring,Morning,0.278,0,Normal
2024-03-26 08:00:00,217.57,1.045,222.285,0.8113,Spring,Morning,0.34,0,Normal
2024-03-26 08:30:00,235.125,2.518,500.668,0.8586,Spring,Morning,0.031,0,Normal
2024-03-26 09:00:00,260.102,0.848,166.205,0.8309,Spring,Morning,0.088,37,Normal
2024-03-26 09:30:00,215.84,0.307,63.638,0.8852,Spring,Morning,0.108,0,Normal
2024-03-26 10:00:00,223.397,0.662,116.778,0.7974,Spring,Morning,0.221,0,Normal
2024-03-26 10:30:00,211.624,2.298,336.254,0.7832,Spring,Morning,0.332,0,Normal
2024-03-26 11:00:00,221.645,3.581,635.037,0.8542,Spring,Morning,0.322,58,Normal
2024-03-26 11:30:00,204.615,1.568,201.144,0.9687,Spring,Morning,0.24,47,Normal
2024-03-26 12:00:00,223.369,1.019,148.441,0.8784,Spring,Afternoon,0.332,0,Normal
2024-03-26 12:30:00,219.847,3.605,605.334,0.7632,Spring,Afternoon,0.102,0,Normal
2024-03-26 13:00:00,198.505,1.488,314.918,0.8176,Spring,Afternoon,0.097,0,Normal
2024-03-26 13:30:00,217.744,2.392,423.24,0.8868,Spring,Afternoon,0.074,0,Normal
2024-03-26 14:00:00,180.775,2.067,376.069,0.8649,Spring,Afternoon,0.011,0,Normal
2024-03-26 14:30:00,230.029,2.366,428.809,0.9085,Spring,Afternoon,0.194,0,Normal
2024-03-26 15:00:00,218.408,0.711,109.43,0.9629,Spring,Afternoon,0.047,0,Normal
2024-03-26 15:30:00,224.637,1.97,348.704,0.8904,Spring,Afternoon,0.058,0,Normal
2024-03-26 16:00:00,204.758,1.947,249.181,0.7251,Spring,Afternoon,0.362,0,Normal
2024-03-26 16:30:00,224.8,2.888,351.131,0.8977,Spring,Afternoon,0.362,0,Normal
2024-03-26 17:00:00,212.718,2.222,415.07,0.8645,Spring,Afternoon,0.135,0,Normal
2024-03-26 17:30:00,203.754,2.168,377.229,0.9444,Spring,Afternoon,0.153,0,Normal
2024-03-26 18:00:00,230.484,1.222,255.117,0.814,Spring,Evening,2.015,0,Normal
2024-03-26 18:30:00,227.831,2.799,527.037,0.7713,Spring,Evening,0.058,0,Normal
2024-03-26 19:00:00,204.638,2.129,437.416,1.0,Spring,Evening,0.164,0,Normal
2024-03-26 19:30:00,201.592,1.86,201.277,0.8721,Spring,Evening,2.008,0,Abnormal
2024-03-26 20:00:00,202.538,1.209,223.721,0.8439,Spring,Evening,0.377,0,Abnormal
2024-03-26 20:30:00,238.152,1.833,255.331,0.9044,Spring,Evening,0.224,85,Normal
2024-03-26 21:00:00,223.723,2.125,339.524,0.9963,Spring,Evening,2.307,0,Normal
2024-03-26 21:30:00,218.283,4.045,494.827,0.9109,Spring,Evening,0.045,12,Normal
2024-03-26 22:00:00,249.973,3.018,543.096,0.8567,Spring,Night,0.34,0,Normal
2024-03-26 22:30:00,244.914,0.384,61.568,0.7896,Spring,Night,0.258,0,Normal
2024-03-26 23:00:00,209.029,2.72,490.632,0.7893,Spring,Night,0.285,0,Normal
2024-03-26 23:30:00,218.299,2.045,292.374,0.9051,Spring,Night,0.246,0,Normal
2024-03-27 00:00:00,204.979,0.629,75.394,0.6792,Spring,Night,0.316,0,Normal
2024-03-27 00:30:00,215.901,3.025,373.118,0.8963,Spring,Night,0.138,0,Normal
2024-03-27 01:00:00,207.634,3.829,697.607,0.9827,Spring,Night,0.149,0,Normal
2024-03-27 01:30:00,220.691,0.913,144.924,0.8503,Spring,Night,0.269,0,Normal
2024-03-27 02:00:00,223.901,1.237,234.777,1.0,Spring,Night,0.836,0,Normal
2024-03-27 02:30:00,222.026,2.332,373.507,0.6833,Spring,Night,0.373,0,Normal
2024-03-27 03:00:00,223.317,1.271,200.426,0.8032,Spring,Night,0.29,0,Normal
2024-03-27 03:30:00,238.183,2.507,513.259,0.9823,Spring,Night,0.092,0,Normal
2024-03-27 04:00:00,218.825,4.213,713.5,0.895,Spring,Night,0.241,0,Normal
2024-03-27 04:30:00,202.551,3.275,629.518,0.7907,Spring,Night,0.11,0,Normal
2024-03-27 05:00:00,211.049,1.312,232.959,0.6984,Spring,Night,0.019,0,Normal
2024-03-27 05:30:00,238.662,1.897,303.74,0.8424,Spring,Night,0.196,0,Normal
2024-03-27 06:00:00,214.604,1.16,206.065,0.8029,Spring,Morning,1.498,0,Normal
2024-03-27 06:30:00,204.084,2.99,354.717,0.9174,Spring,Morning,0.013,0,Normal
2024-03-27 07:00:00,217.876,2.191,434.256,0.8979,Spring,Morning,0.308,0,Normal
2024-03-27 07:30:00,204.95,1.313,242.411,0.8848,Spring,Morning,0.758,0,Normal
2024-03-27 08:00:00,196.522,3.917,637.493,0.7683,Spring,Morning,0.151,0,Normal
2024-03-27 08:30:00,196.119,2.462,354.231,0.8719,Spring,Morning,0.176,0,Normal
2024-03-27 09:00:00,215.766,2.998,394.876,0.7774,Spring,Morning,1.46,0,Normal
2024-03-27 09:30:00,217.45,1.959,339.47,0.8613,Spring,Morning,0.147,0,Normal
2024-03-27 10:00:00,249.692,0.663,137.13,0.8503,Spring,Morning,0.361,0,Normal
2024-03-27 10:30:00,216.8,0.589,84.928,0.8407,Spring,Morning,0.107,0,Normal
2024-03-27 11:00:00,216.32,2.021,264.51,0.8211,Spring,Morning,0.293,0,Normal
2024-03-27 11:30:00,237.421,0.782,130.444,0.9194,Spring,Morning,0.196,0,Normal
2024-03-27 12:00:00,215.458,1.01,156.185,0.8655,Spring,Afternoon,0.265,23,Normal
2024-03-27 12:30:00,230.413,1.844,356.43,0.909,Spring,Afternoon,0.213,0,Normal
2024-03-27 13:00:00,196.633,1.536,169.63,0.9457,Spring,Afternoon,0.265,0,Normal
2024-03-27 13:30:00,230.171,1.649,280.458,0.8168,Spring,Afternoon,0.121,0,Normal
2024-03-27 14:00:00,207.112,2.234,326.559,0.9052,Spring,Afternoon,1.881,0,Normal
2024-03-27 14:30:00,204.424,2.348,372.078,0.9401,Spring,Afternoon,0.28,0,Normal
2024-03-27 15:00:00,235.351,1.158,160.054,0.7968,Spring,Afternoon,2.306,0,Normal
2024-03-27 15:30:00,230.208,1.782,270.12,0.8336,Spring,Afternoon,2.053,0,Normal
2024-03-27 16:00:00,211.269,4.532,577.454,0.7951,Spring,Afternoon,1.3,55,Abnormal
2024-03-27 16:30:00,199.474,1.282,186.222,0.8691,Spring,Afternoon,0.338,0,Normal
2024-03-27 17:00:00,214.306,0.706,100.438,0.9882,Spring,Afternoon,0.166,0,Normal
2024-03-27 17:30:00,205.526,4.007,901.975,0.8032,Spring,Afternoon,0.132,0,Normal
2024-03-27 18:00:00,211.363,3.063,460.319,0.9091,Spring,Evening,1.701,0,Normal
2024-03-27 18:30:00,228.66,1.698,306.843,0.8544,Spring,Evening,0.03,0,Normal
2024-03-27 19:00:00,233.308,2.302,377.998,0.975,Spring,Evening,0.017,43,Normal
2024-03-27 19:30:00,260.085,1.304,356.302,0.8248,Spring,Evening,0.13,0,Normal
2024-03-27 20:00:00,209.807,2.098,436.369,0.8555,Spring,Evening,1.82,44,Abnormal
2024-03-27 20:30:00,220.89,2.192,365.207,0.795,Spring,Evening,1.958,0,Normal
2024-03-27 21:00:00,218.936,2.51,349.478,0.829,Spring,Evening,0.317,79,Normal
2024-03-27 21:30:00,241.028,4.538,686.462,0.8817,Spring,Evening,1.366,40,Abnormal
2024-03-27 22:00:00,206.757,1.874,331.123,0.7468,Spring,Night,0.178,0,Normal
2024-03-27 22:30:00,212.325,2.054,357.833,0.8953,Spring,Night,0.246,0,Normal
2024-03-27 23:00:00,201.077,2.948,447.298,0.8132,Spring,Night,1.991,0,Abnormal
2024-03-27 23:30:00,225.494,0.665,149.685,0.971,Spring,Night,0.295,0,Normal
2024-03-28 00:00:00,233.098,2.115,501.359,0.676,Spring,Night,0.174,0,Normal
2024-03-28 00:30:00,223.278,0.36,80.324,0.8635,Spring,Night,0.235,0,Normal
2024-03-28 01:00:00,194.318,1.959,300.885,0.8075,Spring,Night,0.022,0,Normal
2024-03-28 01:30:00,248.085,1.403,224.823,0.8354,Spring,Night,0.321,4,Normal
2024-03-28 02:00:00,188.692,1.52,218.743,1.0,Spring,Night,0.088,0,Normal
2024-03-28 02:30:00,252.88,1.497,348.956,0.7988,Spring,Night,0.319,0,Normal
2024-03-28 03:00:00,201.76,0.324,50.704,0.88,Spring,Night,0.204,0,Normal
2024-03-28 03:30:00,209.608,2.029,280.318,0.8024,Spring,Night,1.563,0,Normal
2024-03-28 04:00:00,233.865,2.758,533.545,0.948,Spring,Night,0.276,0,Normal
2024-03-28 04:30:00,218.391,4.387,707.378,0.7897,Spring,Night,0.022,0,Normal
2024-03-28 05:00:00,197.858,2.522,354.97,0.786,Spring,Night,0.329,0,Normal
2024-03-28 05:30:00,199.668,1.765,280.501,0.8822,Spring,Night,0.15,0,Normal
2024-03-28 06:00:00,191.513,1.819,357.342,0.8207,Spring,Morning,0.369,0,Normal
2024-03-28 06:30:00,234.509,2.734,490.005,1.0,Spring,Morning,0.353,0,Normal
2024-03-28 07:00:00,210.016,0.05,10.423,0.8322,Spring,Morning,0.184,0,Normal
2024-03-28 07:30:00,226.796,2.012,371.164,1.0,Spring,Morning,0.505,49,Abnormal
2024-03-28 08:00:00,227.76,1.99,312.285,0.9788,Spring,Morning,0.396,0,Normal
2024-03-28 08:30:00,215.797,1.068,217.025,0.8941,Spring,Morning,0.154,0,Normal
2024-03-28 09:00:00,201.336,1.592,220.426,0.8529,Spring,Morning,1.29,0,Abnormal
2024-03-28 09:30:00,235.372,2.397,576.455,0.9226,Spring,Morning,0.168,0,Normal
2024-03-28 10:00:00,199.03,1.242,149.017,0.8612,Spring,Morning,0.548,0,Normal
2024-03-28 10:30:00,219.803,0.149,27.184,0.9502,Spring,Morning,2.327,0,Normal
2024-03-28 11:00:00,220.913,1.975,386.119,0.87,Spring,Morning,0.052,0,Normal
2024-03-28 11:30:00,232.179,0.295,47.04,0.8867,Spring,Morning,0.141,0,Normal
2024-03-28 12:00:00,244.008,2.034,265.471,0.8806,Spring,Afternoon,0.378,0,Normal
2024-03-28 12:30:00,206.763,0.725,142.911,0.9896,Spring,Afternoon,1.946,51,Abnormal
2024-03-28 13:00:00,218.414,1.281,223.591,0.7891,Spring,Afternoon,2.338,0,Normal
2024-03-28 13:30:00,216.486,1.401,282.454,0.8343,Spring,Afternoon,0.264,0,Normal
2024-03-28 14:00:00,203.277,1.755,227.909,0.9068,Spring,Afternoon,1.545,0,Normal
2024-03-28 14:30:00,223.186,1.289,204.46,0.919,Spring,Afternoon,0.266,0,Normal
2024-03-28 15:00:00,213.524,1.13,189.08,0.6686,Spring,Afternoon,0.167,0,Normal
2024-03-28 15:30:00,222.03,1.86,291.147,0.9147,Spring,Afternoon,0.281,0,Normal
2024-03-28 16:00:00,187.342,2.01,253.24,0.8541,Spring,Afternoon,0.201,0,Normal
2024-03-28 16:30:00,232.089,2.725,552.65,0.929,Spring,Afternoon,0.009,0,Normal
2024-03-28 17:00:00,226.826,2.004,404.11,0.839,Spring,Afternoon,0.282,0,Normal
2024-03-28 17:30:00,235.716,1.589,242.488,0.9423,Spring,Afternoon,0.277,77,Normal
2024-03-28 18:00:00,215.631,0.478,88.19,0.8717,Spring,Evening,0.144,0,Normal
2024-03-28 18:30:00,204.913,2.264,377.409,0.9321,Spring,Evening,0.355,0,Normal
2024-03-28 19:00:00,204.744,1.151,172.092,0.8892,Spring,Evening,1.669,0,Normal
2024-03-28 19:30:00,233.216,0.234,54.656,0.8528,Spring,Evening,0.215,0,Normal
2024-03-28 20:00:00,218.67,2.851,534.778,0.6893,Spring,Evening,0.041,0,Normal
2024-03-28 20:30:00,214.47,0.744,109.839,0.8056,Spring,Evening,0.168,0,Normal
2024-03-28 21:00:00,216.079,1.774,273.869,0.8578,Spring,Evening,0.36,0,Normal
2024-03-28 21:30:00,204.299,2.212,262.536,1.0,Spring,Evening,0.175,0,Normal
2024-03-28 22:00:00,207.235,2.752,413.736,0.8726,Spring,Night,0.196,37,Normal
2024-03-28 22:30:00,192.531,0.405,74.453,0.8849,Spring,Night,0.031,0,Normal
2024-03-28 23:00:00,217.799,2.344,406.187,0.9262,Spring,Night,0.367,0,Normal
2024-03-28 23:30:00,221.996,2.057,458.491,0.8813,Spring,Night,0.245,0,Normal
2024-03-29 00:00:00,227.076,2.453,362.011,0.8889,Spring,Night,0.317,10,Normal
2024-03-29 00:30:00,227.36,1.895,279.618,0.9557,Spring,Night,0.309,0,Normal
2024-03-29 01:00:00,215.511,2.228,297.028,0.8587,Spring,Night,0.397,0,Normal
2024-03-29 01:30:00,199.746,2.293,494.533,0.9283,Spring,Night,0.312,0,Normal
2024-03-29 02:00:00,225.245,1.646,227.426,0.8534,Spring,Night,0.296,0,Normal
2024-03-29 02:30:00,215.395,3.66,750.302,0.8095,Spring,Night,0.088,51,Abnormal
2024-03-29 03:00:00,219.163,0.121,18.793,0.8422,Spring,Night,1.127,37,Normal
2024-03-29 03:30:00,215.433,2.425,389.237,1.0,Spring,Night,0.15,63,Abnormal
2024-03-29 04:00:00,217.161,0.403,92.81,0.8149,Spring,Night,0.368,51,Normal
2024-03-29 04:30:00,229.615,2.316,437.966,0.9321,Spring,Night,0.15,0,Normal
2024-03-29 05:00:00,212.325,2.397,291.381,0.8196,Spring,Night,0.31,0,Normal
2024-03-29 05:30:00,239.541,4.333,757.645,0.8348,Spring,Night,0.127,0,Normal
2024-03-29 06:00:00,213.207,3.054,440.63,0.8224,Spring,Morning,0.212,0,Normal
2024-03-29 06:30:00,220.57,2.539,439.267,0.9809,Spring,Morning,0.211,0,Normal
2024-03-29 07:00:00,223.592,0.05,10.038,0.988,Spring,Morning,0.032,0,Normal
2024-03-29 07:30:00,207.955,2.062,371.007,0.8247,Spring,Morning,1.142,69,Abnormal
2024-03-29 08:00:00,201.463,1.555,224.405,0.8501,Spring,Morning,0.154,0,Normal
2024-03-29 08:30:00,215.322,2.242,392.995,0.7849,Spring,Morning,0.336,0,Normal
2024-03-29 09:00:00,210.834,0.58,94.875,0.9476,Spring,Morning,1.062,64,Normal
2024-03-29 09:30:00,242.865,2.912,600.14,0.9317,Spring,Morning,0.281,20,Normal
2024-03-29 10:00:00,219.553,2.921,563.964,0.8401,Spring,Morning,0.201,0,Normal
2024-03-29 10:30:00,215.85,2.797,430.239,0.8838,Spring,Morning,0.234,0,Abnormal
2024-03-29 11:00:00,214.498,1.65,284.334,0.8904,Spring,Morning,0.238,0,Normal
2024-03-29 11:30:00,190.152,1.107,188.698,0.8076,Spring,Morning,0.272,0,Normal
2024-03-29 12:00:00,238.483,0.438,80.787,0.7778,Spring,Afternoon,0.076,0,Normal
2024-03-29 12:30:00,219.992,1.213,166.632,0.8598,Spring,Afternoon,2.301,0,Abnormal
2024-03-29 13:00:00,245.378,2.468,364.364,0.6931,Spring,Afternoon,0.326,0,Normal
2024-03-29 13:30:00,224.716,2.572,308.915,0.7311,Spring,Afternoon,0.547,0,Normal
2024-03-29 14:00:00,205.54,2.168,346.005,0.7524,Spring,Afternoon,0.149,0,Normal
2024-03-29 14:30:00,240.692,2.035,469.759,0.9567,Spring,Afternoon,0.158,0,Normal
2024-03-29 15:00:00,206.862,2.081,218.056,0.7494,Spring,Afternoon,1.983,0,Normal
2024-03-29 15:30:00,200.619,0.784,138.391,0.7659,Spring,Afternoon,0.332,0,Normal
2024-03-29 16:00:00,237.006,2.476,359.283,0.8894,Spring,Afternoon,0.229,2,Normal
2024-03-29 16:30:00,247.272,2.108,399.716,1.0,Spring,Afternoon,0.398,0,Normal
2024-03-29 17:00:00,222.887,0.049,9.915,0.6842,Spring,Afternoon,1.717,0,Abnormal
2024-03-29 17:30:00,229.894,2.712,334.267,0.8259,Spring,Afternoon,0.283,57,Abnormal
2024-03-29 18:00:00,251.827,0.675,139.186,0.8581,Spring,Evening,0.277,0,Normal
2024-03-29 18:30:00,211.581,1.911,293.574,0.958,Spring,Evening,0.096,0,Normal
2024-03-29 19:00:00,228.656,3.838,798.798,0.8632,Spring,Evening,0.154,0,Normal
2024-03-29 19:30:00,235.053,0.633,131.349,0.8847,Spring,Evening,0.06,0,Normal
2024-03-29 20:00:00,230.793,0.8,163.176,0.7743,Spring,Evening,2.428,0,Normal
2024-03-29 20:30:00,210.177,1.59,259.78,0.9023,Spring,Evening,0.327,0,Normal
2024-03-29 21:00:00,239.918,3.007,642.916,0.9477,Spring,Evening,0.328,0,Abnormal
2024-03-29 21:30:00,230.33,0.234,32.64,0.9617,Spring,Evening,0.041,0,Normal
2024-03-29 22:00:00,243.293,2.884,684.07,0.6668,Spring,Night,0.351,0,Normal
2024-03-29 22:30:00,234.807,1.994,393.971,0.9861,Spring,Night,0.201,0,Normal
2024-03-29 23:00:00,215.401,2.255,326.997,0.9414,Spring,Night,0.247,0,Normal
2024-03-29 23:30:00,239.338,3.189,649.813,0.8827,Spring,Night,0.355,0,Normal
2024-03-30 00:00:00,229.04,2.037,375.345,0.7786,Spring,Night,2.059,0,Normal
2024-03-30 00:30:00,210.582,0.049,10.116,0.9757,Spring,Night,0.125,0,Normal
2024-03-30 01:00:00,210.851,2.703,382.472,0.882,Spring,Night,1.129,0,Normal
2024-03-30 01:30:00,240.964,0.72,100.372,0.9289,Spring,Night,0.248,0,Normal
2024-03-30 02:00:00,224.668,2.473,343.069,0.8595,Spring,Night,0.295,0,Normal
2024-03-30 02:30:00,211.197,1.992,332.532,0.7011,Spring,Night,1.755,22,Normal
2024-03-30 03:00:00,189.532,2.02,400.732,0.8509,Spring,Night,0.333,0,Normal
2024-03-30 03:30:00,229.382,1.163,269.028,0.7946,Spring,Night,0.26,0,Normal
2024-03-30 04:00:00,221.851,0.978,203.154,0.8754,Spring,Night,0.366,0,Normal
2024-03-30 04:30:00,234.279,1.029,247.147,0.8727,Spring,Night,0.282,0,Normal
2024-03-30 05:00:00,222.907,0.05,9.955,0.8496,Spring,Night,0.382,0,Normal
2024-03-30 05:30:00,206.282,2.179,297.743,0.8228,Spring,Night,0.252,0,Normal
2024-03-30 06:00:00,236.781,2.993,835.871,0.7553,Spring,Morning,0.108,0,Normal
2024-03-30 06:30:00,215.005,2.107,242.502,0.8609,Spring,Morning,0.224,0,Normal
2024-03-30 07:00:00,191.152,2.226,263.508,0.761,Spring,Morning,2.405,5,Abnormal
2024-03-30 07:30:00,210.313,2.07,426.081,0.8501,Spring,Morning,0.238,0,Normal
2024-03-30 08:00:00,242.086,2.639,373.135,0.7674,Spring,Morning,0.071,0,Normal
2024-03-30 08:30:00,199.923,1.425,207.981,0.8558,Spring,Morning,1.155,48,Abnormal
2024-03-30 09:00:00,232.492,1.77,346.72,0.8183,Spring,Morning,0.271,6,Normal
2024-03-30 09:30:00,234.36,1.294,251.724,0.9008,Spring,Morning,0.317,38,Normal
2024-03-30 10:00:00,238.9,2.306,521.21,0.9247,Spring,Morning,1.092,0,Abnormal
2024-03-30 10:30:00,221.923,1.488,214.797,0.7297,Spring,Morning,1.522,0,Normal
2024-03-30 11:00:00,194.307,1.256,137.43,0.8105,Spring,Morning,0.157,0,Normal
2024-03-30 11:30:00,219.47,1.485,270.814,0.8572,Spring,Morning,0.267,0,Normal
2024-03-30 12:00:00,233.547,3.123,470.551,0.8263,Spring,Afternoon,0.332,52,Normal
2024-03-30 12:30:00,210.603,2.62,546.775,0.8909,Spring,Afternoon,0.251,0,Normal
2024-03-30 13:00:00,222.207,3.758,392.736,0.7952,Spring,Afternoon,0.238,47,Normal
2024-03-30 13:30:00,223.133,2.581,358.198,0.777,Spring,Afternoon,0.173,0,Normal
2024-03-30 14:00:00,227.333,0.629,82.144,0.8757,Spring,Afternoon,0.081,0,Normal
2024-03-30 14:30:00,221.394,3.672,456.589,0.8069,Spring,Afternoon,0.482,51,Abnormal
2024-03-30 15:00:00,226.643,2.816,593.739,0.8842,Spring,Afternoon,0.26,0,Normal
2024-03-30 15:30:00,206.318,1.348,195.946,0.8403,Spring,Afternoon,0.128,0,Normal
2024-03-30 16:00:00,216.857,3.342,521.752,0.9395,Spring,Afternoon,0.171,0,Normal
2024-03-30 16:30:00,191.099,2.217,240.127,0.9563,Spring,Afternoon,0.081,0,Normal
2024-03-30 17:00:00,210.658,1.586,291.494,1.0,Spring,Afternoon,0.099,0,Normal
2024-03-30 17:30:00,248.081,0.052,10.321,0.9503,Spring,Afternoon,0.224,84,Normal
2024-03-30 18:00:00,224.271,1.358,207.323,0.8996,Spring,Evening,0.398,0,Normal
2024-03-30 18:30:00,223.342,1.108,263.884,0.9513,Spring,Evening,0.314,0,Normal
2024-03-30 19:00:00,214.339,0.91,121.854,0.9391,Spring,Evening,0.697,0,Normal
2024-03-30 19:30:00,234.655,1.155,220.823,0.7652,Spring,Evening,1.762,19,Abnormal
2024-03-30 20:00:00,234.301,2.088,337.482,0.9135,Spring,Evening,0.295,0,Normal
2024-03-30 20:30:00,233.774,1.911,260.638,0.8285,Spring,Evening,0.147,17,Normal
2024-03-30 21:00:00,223.81,1.553,366.198,0.8635,Spring,Evening,0.354,30,Normal
2024-03-30 21:30:00,205.442,1.736,344.274,0.9478,Spring,Evening,0.208,79,Normal
2024-03-30 22:00:00,228.817,3.373,734.148,0.8671,Spring,Night,1.516,0,Normal
2024-03-30 22:30:00,224.843,0.311,35.513,0.9236,Spring,Night,0.027,51,Normal
2024-03-30 23:00:00,229.598,0.222,27.109,0.7338,Spring,Night,1.234,0,Abnormal
2024-03-30 23:30:00,232.437,1.849,358.077,0.7418,Spring,Night,0.399,0,Normal
2024-03-31 00:00:00,232.572,2.214,404.588,0.7386,Spring,Night,0.023,52,Normal
2024-03-31 00:30:00,203.59,3.093,599.877,0.8315,Spring,Night,0.351,0,Normal
2024-03-31 01:00:00,237.906,1.495,328.579,0.8475,Spring,Night,2.05,0,Normal
2024-03-31 01:30:00,213.261,1.094,213.071,0.7666,Spring,Night,0.058,0,Normal
2024-03-31 02:00:00,217.238,2.656,462.958,0.6915,Spring,Night,0.273,0,Normal
2024-03-31 02:30:00,251.722,1.195,163.726,0.9502,Spring,Night,0.227,0,Normal
2024-03-31 03:00:00,206.628,0.051,9.486,0.9139,Spring,Night,2.144,0,Abnormal
2024-03-31 03:30:00,211.002,1.174,202.234,0.8012,Spring,Night,1.711,55,Normal
2024-03-31 04:00:00,259.684,0.394,76.209,0.7407,Spring,Night,0.032,21,Abnormal
2024-03-31 04:30:00,204.636,0.86,180.313,0.9732,Spring,Night,0.098,0,Normal
2024-03-31 05:00:00,226.436,3.737,432.527,0.805,Spring,Night,0.297,79,Abnormal
2024-03-31 05:30:00,232.027,1.775,408.753,0.9227,Spring,Night,0.126,0,Normal
2024-03-31 06:00:00,239.891,2.55,343.553,0.9625,Spring,Morning,0.01,0,Normal
2024-03-31 06:30:00,206.703,2.087,425.037,0.8875,Spring,Morning,0.314,0,Normal
2024-03-31 07:00:00,219.83,1.504,315.172,0.8522,Spring,Morning,0.289,3,Normal
2024-03-31 07:30:00,236.714,3.044,362.087,0.9284,Spring,Morning,0.473,0,Normal
2024-03-31 08:00:00,224.645,2.825,422.006,0.7793,Spring,Morning,0.93,0,Normal
2024-03-31 08:30:00,234.45,3.484,691.134,0.9835,Spring,Morning,0.158,0,Normal
2024-03-31 09:00:00,213.128,1.591,311.595,0.9268,Spring,Morning,0.218,0,Normal
2024-03-31 09:30:00,221.952,2.612,581.236,0.8965,Spring,Morning,0.256,26,Normal
2024-03-31 10:00:00,202.391,0.145,25.709,1.0,Spring,Morning,0.029,0,Normal
2024-03-31 10:30:00,210.605,3.999,611.988,0.9169,Spring,Morning,0.364,89,Normal
2024-03-31 11:00:00,211.794,1.511,172.702,0.7869,Spring,Morning,2.056,19,Abnormal
2024-03-31 11:30:00,206.178,1.706,273.229,0.8749,Spring,Morning,0.112,0,Normal
2024-03-31 12:00:00,211.103,3.141,619.063,0.8289,Spring,Afternoon,0.157,0,Normal
2024-03-31 12:30:00,199.829,1.142,165.998,0.8814,Spring,Afternoon,0.171,0,Normal
2024-03-31 13:00:00,229.624,2.758,383.071,0.8477,Spring,Afternoon,0.36,0,Normal
2024-03-31 13:30:00,196.814,2.346,313.496,0.9474,Spring,Afternoon,2.4,0,Normal
2024-03-31 14:00:00,200.704,1.722,396.015,0.9099,Spring,Afternoon,0.324,0,Normal
2024-03-31 14:30:00,212.096,1.7,258.247,0.9359,Spring,Afternoon,0.194,0,Normal
2024-03-31 15:00:00,227.982,2.574,457.852,0.8894,Spring,Afternoon,0.033,0,Normal
2024-03-31 15:30:00,189.887,4.588,799.444,0.9308,Spring,Afternoon,0.596,0,Abnormal
2024-03-31 16:00:00,237.456,1.529,268.873,0.8256,Spring,Afternoon,0.273,0,Normal
2024-03-31 16:30:00,205.914,2.639,318.438,0.8525,Spring,Afternoon,0.181,0,Normal
2024-03-31 17:00:00,215.129,1.765,322.923,0.7898,Spring,Afternoon,0.103,0,Normal
